Dia;Dia;TM;TX;TN;HRM;PPT;PM;Volum
2017-04-06;2017-04-06;10.4;19.0;3.3;65.0;0.0;917.9;107.26
2017-04-07;2017-04-07;11.8;21.4;3.9;60.0;0.0;920.0;107.34
2017-04-08;2017-04-08;13.2;22.1;7.3;55.0;0.0;921.4;107.38
2017-04-09;2017-04-09;12.8;21.5;6.1;49.0;0.0;923.6;107.4
2017-04-10;2017-04-10;13.8;23.5;7.3;58.0;0.0;923.3;107.43
2017-04-11;2017-04-11;15.1;24.5;9.6;54.0;0.0;920.8;107.45
2017-04-12;2017-04-12;13.7;21.9;7.8;63.0;0.0;920.0;107.45
2017-04-13;2017-04-13;15.2;24.2;7.5;64.0;0.2;917.3;107.46
2017-04-14;2017-04-14;15.1;24.7;10.2;64.0;0.2;917.3;107.49
2017-04-15;2017-04-15;12.4;20.3;7.3;72.0;2.7;918.6;107.52
2017-04-16;2017-04-16;11.7;20.8;4.9;71.0;0.0;920.3;107.52
2017-04-17;2017-04-17;13.9;22.8;7.3;74.0;0.0;918.3;107.48
2017-04-18;2017-04-18;14.3;22.7;9.4;76.0;0.6;916.5;107.43
2017-04-19;2017-04-19;8.6;15.7;3.0;83.0;1.0;919.5;107.34
2017-04-20;2017-04-20;7.6;16.7;1.2;58.0;0.0;923.3;107.73
2017-04-21;2017-04-21;8.4;17.6;1.3;51.0;0.0;925.9;107.61
2017-04-22;2017-04-22;11.1;21.7;2.5;57.0;0.0;922.6;107.47
2017-04-23;2017-04-23;14.8;23.0;7.6;52.0;0.0;918.5;107.37
2017-04-24;2017-04-24;14.6;23.5;7.5;49.0;0.0;916.6;107.37
2017-04-25;2017-04-25;12.3;19.9;6.7;69.0;5.4;910.4;107.1
2017-04-26;2017-04-26;8.6;10.2;5.1;99.0;10.4;908.5;107.01
2017-04-27;2017-04-27;2.2;5.4;-0.9;96.0;14.9;912.3;107.0
2017-04-28;2017-04-28;6.4;14.6;-1.1;59.0;0.0;915.5;107.47
2017-04-29;2017-04-29;7.8;16.6;1.1;75.0;0.0;914.0;107.34
2017-04-30;2017-04-30;8.4;13.7;4.6;93.0;4.0;910.3;107.33
2017-05-01;2017-05-01;7.8;15.1;3.3;76.0;0.0;916.3;107.47
2017-05-02;2017-05-02;9.2;15.9;3.5;80.0;1.8;918.0;107.58
2017-05-03;2017-05-03;9.3;13.2;7.0;95.0;2.4;917.2;107.64
2017-05-04;2017-05-04;13.0;22.3;5.6;80.0;0.0;914.2;107.61
2017-05-05;2017-05-05;14.4;22.6;8.8;75.0;0.1;913.5;107.55
2017-05-06;2017-05-06;13.5;21.6;7.6;69.0;0.1;914.3;107.32
2017-05-07;2017-05-07;13.6;22.3;6.9;69.0;0.0;919.6;107.13
2017-05-08;2017-05-08;14.2;23.7;7.2;72.0;0.0;917.4;107.06
2017-05-09;2017-05-09;14.2;20.9;8.8;68.0;0.0;912.0;107.18
2017-05-10;2017-05-10;14.1;22.4;7.4;62.0;0.0;907.1;107.1
2017-05-11;2017-05-11;12.0;17.8;7.6;83.0;7.7;903.1;107.03
2017-05-12;2017-05-12;13.6;20.1;6.8;69.0;0.0;907.8;106.92
2017-05-13;2017-05-13;14.2;20.8;7.5;66.0;0.0;915.7;106.85
2017-05-14;2017-05-14;15.2;23.6;10.0;68.0;0.1;923.8;106.76
2017-05-15;2017-05-15;17.9;26.2;11.7;60.0;0.0;927.6;106.62
2017-05-16;2017-05-16;19.2;27.9;13.1;56.0;0.0;926.4;106.22
2017-05-17;2017-05-17;17.9;26.1;12.0;49.0;0.0;921.4;106.32
2017-05-18;2017-05-18;14.3;23.9;8.0;70.0;3.4;915.0;106.18
2017-05-19;2017-05-19;10.8;19.0;6.3;78.0;0.2;918.2;106.03
2017-05-20;2017-05-20;13.1;21.9;7.1;73.0;0.0;922.6;105.86
2017-05-21;2017-05-21;15.9;25.2;7.8;70.0;0.0;921.4;105.68
2017-05-22;2017-05-22;17.4;26.4;10.1;59.0;0.6;918.8;105.11
2017-05-23;2017-05-23;18.5;27.0;11.3;63.0;0.0;921.5;104.71
2017-05-24;2017-05-24;20.6;29.9;13.6;55.0;0.0;921.4;104.84
2017-05-25;2017-05-25;21.9;31.2;14.7;49.0;0.0;917.8;104.89
2017-05-26;2017-05-26;21.4;30.0;14.8;51.0;0.0;917.7;104.93
2017-05-27;2017-05-27;19.9;28.3;13.3;56.0;0.0;920.4;104.92
2017-05-28;2017-05-28;19.9;28.8;12.5;48.0;0.0;921.2;104.87
2017-05-29;2017-05-29;18.6;26.0;12.9;47.0;0.0;918.4;104.81
2017-05-30;2017-05-30;14.3;21.1;10.3;70.0;5.7;919.0;104.73
2017-05-31;2017-05-31;15.5;24.3;10.4;78.0;1.7;920.8;104.7
2017-06-01;2017-06-01;16.0;24.9;11.5;76.0;7.0;921.0;104.61
2017-06-02;2017-06-02;17.6;28.5;12.0;78.0;13.5;919.7;104.54
2017-06-03;2017-06-03;17.4;23.0;11.3;77.0;0.1;918.3;104.49
2017-06-04;2017-06-04;13.9;18.7;11.2;90.0;3.4;917.9;104.36
2017-06-05;2017-06-05;14.3;20.1;10.9;87.0;0.2;915.1;104.24
2017-06-06;2017-06-06;16.3;24.4;9.4;76.0;0.0;915.4;104.03
2017-06-07;2017-06-07;15.9;23.5;8.3;68.0;0.0;921.2;103.75
2017-06-08;2017-06-08;19.4;28.7;11.3;72.0;0.0;919.3;103.56
2017-06-09;2017-06-09;20.0;28.3;13.4;70.0;0.5;918.6;103.37
2017-06-10;2017-06-10;22.9;31.1;15.0;53.0;0.0;920.7;103.16
2017-06-11;2017-06-11;25.0;33.7;17.9;42.0;0.0;920.4;102.95
2017-06-12;2017-06-12;25.2;33.6;18.6;42.0;0.0;920.0;102.64
2017-06-13;2017-06-13;25.8;34.1;17.6;43.0;0.0;917.9;101.45
2017-06-14;2017-06-14;25.2;34.8;17.4;38.0;0.0;918.1;101.201111111
2017-06-15;2017-06-15;26.6;35.4;18.5;42.0;0.0;920.3;100.952222222
2017-06-16;2017-06-16;24.9;33.9;18.6;56.0;0.0;922.5;100.70333333299999
2017-06-17;2017-06-17;25.2;35.3;18.0;58.0;0.0;920.2;100.45444444399999
2017-06-18;2017-06-18;24.1;33.6;16.7;58.0;0.0;919.5;100.20555555600001
2017-06-19;2017-06-19;23.8;32.6;17.2;54.0;0.0;922.0;99.95666666700001
2017-06-20;2017-06-20;22.7;33.5;15.2;59.0;0.0;921.1;99.707777778
2017-06-21;2017-06-21;22.1;33.3;16.7;62.0;0.5;919.8;99.458888889
2017-06-22;2017-06-22;24.3;36.0;17.7;61.0;4.5;921.3;99.21
2017-06-23;2017-06-23;26.3;35.6;18.6;52.0;0.0;922.4;98.92
2017-06-24;2017-06-24;25.0;33.4;18.0;58.0;0.0;920.7;98.53
2017-06-25;2017-06-25;21.0;27.2;18.4;83.0;0.2;919.2;98.13
2017-06-26;2017-06-26;21.4;30.0;15.6;63.0;1.6;914.5;97.76
2017-06-27;2017-06-27;21.7;30.0;14.8;65.0;0.0;911.3;97.37
2017-06-28;2017-06-28;17.6;25.0;11.0;65.0;1.1;907.8;97.02
2017-06-29;2017-06-29;15.3;23.7;8.7;62.0;0.0;910.0;96.67
2017-06-30;2017-06-30;14.4;23.9;8.5;64.0;0.1;914.8;96.34
2017-07-01;2017-07-01;13.8;23.8;7.8;76.0;2.0;920.2;96.01
2017-07-02;2017-07-02;17.6;27.8;9.2;64.0;0.0;923.0;95.71
2017-07-03;2017-07-03;21.1;31.5;12.7;52.0;0.0;923.3;95.38
2017-07-04;2017-07-04;22.9;33.1;15.3;49.0;0.0;921.3;95.07
2017-07-05;2017-07-05;23.3;33.9;14.5;45.0;0.0;920.0;94.74
2017-07-06;2017-07-06;24.5;35.1;17.2;44.0;0.0;921.1;94.43
2017-07-07;2017-07-07;27.2;37.6;19.7;39.0;0.0;921.5;94.11
2017-07-08;2017-07-08;21.5;25.9;14.4;46.0;2.1;918.2;93.79
2017-07-09;2017-07-09;20.5;28.8;15.6;75.0;0.0;915.8;93.49
2017-07-10;2017-07-10;21.8;31.0;15.3;68.0;0.0;917.0;93.18
2017-07-11;2017-07-11;22.9;32.2;15.7;64.0;0.0;918.5;92.87
2017-07-12;2017-07-12;24.8;36.2;17.1;66.0;0.0;920.4;92.55
2017-07-13;2017-07-13;24.3;35.2;16.5;70.0;0.0;920.6;92.24
2017-07-14;2017-07-14;23.4;32.8;19.2;74.0;0.1;920.3;91.93
2017-07-15;2017-07-15;23.7;33.6;17.3;70.0;0.0;921.0;91.61
2017-07-16;2017-07-16;24.5;34.9;16.4;63.0;0.0;922.3;91.29
2017-07-17;2017-07-17;23.4;32.9;16.2;58.0;0.6;921.6;90.97
2017-07-18;2017-07-18;23.4;33.2;14.7;54.0;0.0;919.6;90.65
2017-07-19;2017-07-19;24.4;34.9;17.0;46.0;0.0;917.4;90.33
2017-07-20;2017-07-20;21.6;31.9;15.7;65.0;0.3;915.7;90.02
2017-07-21;2017-07-21;19.3;26.1;15.5;76.0;2.1;915.2;89.78
2017-07-22;2017-07-22;22.4;31.5;15.6;72.0;0.0;917.5;89.47
2017-07-23;2017-07-23;21.3;30.8;15.8;76.0;0.0;920.1;89.15
2017-07-24;2017-07-24;20.9;31.6;13.8;70.0;0.0;917.5;88.83
2017-07-25;2017-07-25;18.9;28.9;11.2;69.0;2.9;916.7;88.51
2017-07-26;2017-07-26;19.2;28.7;11.4;71.0;0.0;916.4;88.19
2017-07-27;2017-07-27;23.0;34.6;13.9;63.0;0.0;917.2;87.86
2017-07-28;2017-07-28;23.9;33.1;17.2;65.0;0.0;919.1;87.54
2017-07-29;2017-07-29;24.4;34.0;16.9;58.0;0.0;919.1;87.22
2017-07-30;2017-07-30;26.1;36.5;18.1;46.0;0.0;917.0;86.9
2017-07-31;2017-07-31;27.5;37.8;20.0;39.0;0.0;915.6;86.57
2017-08-01;2017-08-01;22.9;31.5;17.6;58.0;3.6;918.2;86.24
2017-08-02;2017-08-02;27.1;37.3;20.1;50.0;0.0;921.6;85.93
2017-08-03;2017-08-03;28.2;37.5;21.7;45.0;0.0;920.1;85.6
2017-08-04;2017-08-04;28.4;37.6;21.5;44.0;0.0;918.8;85.23
2017-08-05;2017-08-05;27.4;37.3;19.7;52.0;0.0;919.1;84.87
2017-08-06;2017-08-06;23.4;32.7;18.5;72.0;0.1;920.1;84.51
2017-08-07;2017-08-07;22.3;31.7;17.5;72.0;0.0;917.8;84.15
2017-08-08;2017-08-08;21.7;29.5;14.3;66.0;0.0;915.4;83.78
2017-08-09;2017-08-09;15.8;23.6;10.5;70.0;3.0;918.6;83.42
2017-08-10;2017-08-10;15.0;24.7;8.5;76.0;0.0;920.6;83.07
2017-08-11;2017-08-11;16.0;26.1;8.8;70.0;0.1;921.6;82.7
2017-08-12;2017-08-12;19.0;28.7;12.6;68.0;0.0;922.5;82.34
2017-08-13;2017-08-13;21.3;30.8;13.9;61.0;0.0;921.0;82.0
2017-08-14;2017-08-14;22.6;32.7;15.3;56.0;0.0;920.7;81.67
2017-08-15;2017-08-15;21.5;33.5;15.2;59.0;1.0;921.7;81.41
2017-08-16;2017-08-16;23.5;33.2;17.1;60.0;0.0;921.8;81.18
2017-08-17;2017-08-17;24.2;35.0;17.3;64.0;0.0;921.8;80.95
2017-08-18;2017-08-18;25.6;36.1;18.9;56.0;0.0;919.8;80.69
2017-08-19;2017-08-19;22.1;30.1;17.0;69.0;0.0;921.1;80.3
2017-08-20;2017-08-20;21.4;30.2;15.6;69.0;0.0;922.5;79.85
2017-08-21;2017-08-21;22.1;33.2;14.5;71.0;0.0;922.0;79.4
2017-08-22;2017-08-22;24.5;35.1;17.7;61.0;0.0;920.2;78.95
2017-08-23;2017-08-23;24.3;34.0;17.1;44.0;0.1;920.3;78.5
2017-08-24;2017-08-24;24.8;34.1;18.3;39.0;0.1;920.4;78.08
2017-08-25;2017-08-25;24.1;33.4;17.7;38.0;0.0;920.7;77.79
2017-08-26;2017-08-26;24.8;34.5;17.9;48.0;0.0;919.9;77.5
2017-08-27;2017-08-27;24.8;35.5;18.9;61.0;0.0;919.4;77.22
2017-08-28;2017-08-28;24.0;36.3;16.7;60.0;2.4;918.5;76.94
2017-08-29;2017-08-29;21.9;30.4;16.0;60.0;0.1;917.7;76.68
2017-08-30;2017-08-30;19.4;26.9;14.3;70.0;1.2;917.7;76.41
2017-08-31;2017-08-31;16.4;21.0;13.4;91.0;21.2;919.2;76.14
2017-09-01;2017-09-01;16.5;24.1;11.6;76.0;0.1;919.5;75.92
2017-09-02;2017-09-02;15.8;25.3;8.8;61.0;0.1;920.3;75.64
2017-09-03;2017-09-03;17.2;26.8;11.7;70.0;0.0;917.3;75.37
2017-09-04;2017-09-04;18.3;26.6;14.2;78.0;0.0;919.1;75.09
2017-09-05;2017-09-05;21.2;30.8;14.3;67.0;0.0;923.2;74.82
2017-09-06;2017-09-06;19.5;28.1;15.0;79.0;5.9;922.5;74.54
2017-09-07;2017-09-07;16.7;24.3;11.6;81.0;0.0;918.8;74.32
2017-09-08;2017-09-08;16.5;24.8;12.1;82.0;0.0;915.5;74.07
2017-09-09;2017-09-09;13.4;16.5;9.3;97.0;10.5;908.1;73.81
2017-09-10;2017-09-10;13.5;22.8;6.2;63.0;0.0;909.6;73.57
2017-09-11;2017-09-11;15.7;26.6;8.1;70.0;0.0;911.9;73.29
2017-09-12;2017-09-12;14.9;23.2;9.0;78.0;0.0;917.6;73.0
2017-09-13;2017-09-13;17.5;27.7;10.2;70.0;0.0;922.3;72.7
2017-09-14;2017-09-14;17.4;28.1;11.5;81.0;1.4;918.1;72.33
2017-09-15;2017-09-15;8.8;11.5;6.6;99.0;35.5;915.3;72.05
2017-09-16;2017-09-16;8.7;16.9;4.2;87.0;1.2;914.3;71.84
2017-09-17;2017-09-17;11.0;19.2;4.1;68.0;0.0;917.5;71.6
2017-09-18;2017-09-18;13.1;21.2;7.9;75.0;0.2;917.6;71.35
2017-09-19;2017-09-19;12.9;21.3;7.5;70.0;0.0;920.4;71.09
2017-09-20;2017-09-20;13.4;22.0;7.5;66.0;0.0;920.6;70.83
2017-09-21;2017-09-21;15.8;24.1;9.2;74.0;0.0;919.5;70.58
2017-09-22;2017-09-22;14.1;22.9;10.5;90.0;4.2;921.8;70.31
2017-09-23;2017-09-23;15.7;23.3;9.8;79.0;0.0;921.5;70.01
2017-09-24;2017-09-24;17.5;26.6;10.8;77.0;0.0;921.0;69.7
2017-09-25;2017-09-25;15.5;22.6;10.7;88.0;23.4;919.8;69.41
2017-09-26;2017-09-26;14.0;21.1;9.6;88.0;6.2;921.3;69.16
2017-09-27;2017-09-27;15.3;22.7;11.4;87.0;0.0;922.9;68.87
2017-09-28;2017-09-28;16.3;23.1;12.2;84.0;0.0;925.1;68.63
2017-09-29;2017-09-29;17.0;24.3;13.6;82.0;0.0;923.4;68.39
2017-09-30;2017-09-30;13.9;20.4;10.5;91.0;1.8;921.2;68.15
2017-10-01;2017-10-01;13.7;17.9;10.6;88.0;0.0;921.8;67.91
2017-10-02;2017-10-02;15.8;21.9;12.6;88.0;0.1;923.9;67.67
2017-10-03;2017-10-03;17.5;24.2;14.4;82.0;0.1;923.1;67.43
2017-10-04;2017-10-04;17.4;25.4;13.2;87.0;0.0;925.0;67.18
2017-10-05;2017-10-05;17.7;25.6;13.2;80.0;0.0;922.3;66.93
2017-10-06;2017-10-06;16.1;23.7;9.7;81.0;0.0;919.6;66.65
2017-10-07;2017-10-07;12.6;21.2;8.2;79.0;0.0;922.3;66.37
2017-10-08;2017-10-08;13.2;22.0;7.6;78.0;0.1;920.7;66.08
2017-10-09;2017-10-09;14.9;22.4;10.3;78.0;0.0;920.8;65.8
2017-10-10;2017-10-10;14.9;21.6;10.3;83.0;0.0;921.7;65.55
2017-10-11;2017-10-11;15.2;23.2;10.5;84.0;0.0;923.5;65.29
2017-10-12;2017-10-12;16.2;23.5;11.7;81.0;0.1;926.6;65.06
2017-10-13;2017-10-13;17.1;25.4;10.9;79.0;0.1;926.8;64.83
2017-10-14;2017-10-14;15.2;21.7;12.1;85.0;0.0;927.6;64.6
2017-10-15;2017-10-15;15.1;21.1;10.9;87.0;0.0;928.0;64.37
2017-10-16;2017-10-16;15.6;22.8;12.3;81.0;0.0;926.9;64.14
2017-10-17;2017-10-17;14.8;21.1;10.9;80.0;0.0;923.0;63.91
2017-10-18;2017-10-18;13.0;17.4;10.4;95.0;23.7;916.1;63.87
2017-10-19;2017-10-19;11.2;12.5;9.8;100.0;26.4;912.1;63.83
2017-10-20;2017-10-20;13.4;20.4;10.0;87.0;0.0;918.9;63.79
2017-10-21;2017-10-21;13.0;18.8;9.5;91.0;0.1;921.4;63.75
2017-10-22;2017-10-22;9.2;15.0;6.7;88.0;0.0;923.3;63.69
2017-10-23;2017-10-23;9.6;16.9;5.9;85.0;0.0;923.9;63.59
2017-10-24;2017-10-24;13.7;22.3;7.6;75.0;0.0;924.0;63.49
2017-10-25;2017-10-25;15.5;23.1;11.8;71.0;0.0;925.2;63.37
2017-10-26;2017-10-26;15.8;24.1;11.6;77.0;0.0;926.9;63.23
2017-10-27;2017-10-27;15.3;22.3;9.6;72.0;0.0;925.3;63.08
2017-10-28;2017-10-28;11.2;18.5;7.7;87.0;0.0;923.6;62.92
2017-10-29;2017-10-29;10.2;18.3;5.6;81.0;0.1;919.8;62.78
2017-10-30;2017-10-30;8.9;15.5;4.5;88.0;0.0;917.5;62.62
2017-10-31;2017-10-31;9.3;15.7;6.8;89.0;0.0;921.5;62.25
2017-11-01;2017-11-01;10.1;16.8;5.5;88.0;0.0;922.1;62.132
2017-11-02;2017-11-02;11.3;16.9;7.1;92.0;0.0;919.6;62.014
2017-11-03;2017-11-03;11.7;18.4;7.7;92.0;0.1;915.5;61.896
2017-11-04;2017-11-04;10.7;15.6;7.5;94.0;9.3;912.5;61.778
2017-11-05;2017-11-05;8.7;15.4;4.0;78.0;0.0;913.9;61.66
2017-11-06;2017-11-06;5.3;9.6;2.0;40.0;0.0;914.5;61.542
2017-11-07;2017-11-07;3.7;11.1;-2.1;54.0;0.0;914.9;61.42
2017-11-08;2017-11-08;3.6;7.5;0.0;69.0;0.0;917.6;61.29
2017-11-09;2017-11-09;3.7;11.0;-0.5;77.0;0.0;919.6;61.15
2017-11-10;2017-11-10;5.2;10.9;0.4;69.0;0.0;922.0;60.97
2017-11-11;2017-11-11;7.9;13.2;3.8;72.0;0.0;920.6;60.83
2017-11-12;2017-11-12;5.6;11.9;2.5;93.0;0.0;915.1;60.68
2017-11-13;2017-11-13;5.4;9.7;0.7;42.0;0.0;912.1;60.52
2017-11-14;2017-11-14;5.2;11.5;0.6;42.0;0.0;916.2;60.35
2017-11-15;2017-11-15;5.6;14.2;-0.9;47.0;0.0;917.8;60.18
2017-11-16;2017-11-16;6.7;13.8;3.8;48.0;0.0;919.1;60.05
2017-11-17;2017-11-17;8.6;15.9;3.8;51.0;0.0;919.1;59.9
2017-11-18;2017-11-18;8.2;14.6;4.9;65.0;0.0;919.3;59.75
2017-11-19;2017-11-19;6.9;14.7;2.9;72.0;0.0;920.2;59.6
2017-11-20;2017-11-20;8.0;15.0;4.5;62.0;0.0;921.7;59.45
2017-11-21;2017-11-21;10.2;17.6;6.2;55.0;0.0;920.4;59.3
2017-11-22;2017-11-22;8.5;15.8;4.8;68.0;0.1;916.1;59.15
2017-11-23;2017-11-23;8.2;16.2;1.9;67.0;0.0;917.0;59.0
2017-11-24;2017-11-24;10.1;16.9;5.9;60.0;0.0;917.9;58.85
2017-11-25;2017-11-25;8.7;15.0;1.8;76.0;0.0;917.0;58.71
2017-11-26;2017-11-26;2.6;9.5;-1.7;72.0;0.0;923.9;58.57
2017-11-27;2017-11-27;2.0;8.2;-2.2;74.0;0.0;924.7;58.42
2017-11-28;2017-11-28;2.2;9.5;-1.3;76.0;0.0;914.1;58.27
2017-11-29;2017-11-29;2.6;7.5;-0.9;83.0;0.0;906.6;58.12
2017-11-30;2017-11-30;1.0;8.0;-3.5;50.0;0.1;910.4;57.93
2017-12-01;2017-12-01;-1.8;3.7;-5.4;60.0;0.0;909.6;57.74
2017-12-02;2017-12-02;0.1;3.7;-4.9;41.0;0.0;910.8;57.59
2017-12-03;2017-12-03;1.4;7.2;-4.4;36.0;0.0;920.5;57.44
2017-12-04;2017-12-04;1.5;9.0;-3.1;48.0;0.0;928.9;57.31
2017-12-05;2017-12-05;1.5;8.2;-2.2;64.0;0.0;931.2;57.17
2017-12-06;2017-12-06;2.3;8.7;-1.2;67.0;0.0;930.0;57.03
2017-12-07;2017-12-07;1.7;7.8;-2.2;70.0;0.0;926.6;56.92
2017-12-08;2017-12-08;2.2;8.6;-1.1;73.0;0.0;920.3;56.81
2017-12-09;2017-12-09;1.4;6.3;-1.7;86.0;0.1;918.6;56.7
2017-12-10;2017-12-10;3.8;10.5;-2.1;88.0;0.0;907.4;56.6
2017-12-11;2017-12-11;4.7;7.7;-0.3;94.0;3.4;894.2;56.52
2017-12-12;2017-12-12;1.1;6.4;-1.2;95.0;0.2;911.8;56.42
2017-12-13;2017-12-13;-1.5;0.8;-3.5;95.0;0.1;918.9;56.32
2017-12-14;2017-12-14;3.3;9.2;-1.5;86.0;0.0;913.3;56.22
2017-12-15;2017-12-15;3.9;10.5;-1.7;88.0;0.7;906.3;56.12
2017-12-16;2017-12-16;1.8;7.7;-2.7;52.0;0.0;914.2;55.98
2017-12-17;2017-12-17;2.6;8.3;-1.6;45.0;0.0;923.1;55.83
2017-12-18;2017-12-18;0.0;2.7;-2.6;81.0;0.9;922.7;55.67
2017-12-19;2017-12-19;1.6;7.0;-1.9;86.0;0.1;926.5;55.53
2017-12-20;2017-12-20;2.3;8.1;-0.7;91.0;0.0;927.8;55.38
2017-12-21;2017-12-21;3.7;9.7;-0.4;82.0;0.0;931.5;55.24
2017-12-22;2017-12-22;6.1;11.1;3.3;75.0;0.0;929.7;55.11
2017-12-23;2017-12-23;4.1;9.4;1.5;86.0;0.0;930.8;54.97
2017-12-24;2017-12-24;4.0;10.4;0.8;85.0;0.1;928.0;54.84
2017-12-25;2017-12-25;3.9;6.6;0.4;88.0;0.0;922.1;54.72
2017-12-26;2017-12-26;1.9;3.9;-0.4;98.0;0.0;912.3;54.59
2017-12-27;2017-12-27;1.3;8.3;-3.4;80.0;1.8;900.4;54.47
2017-12-28;2017-12-28;-0.5;6.7;-4.4;82.0;0.0;906.2;54.34
2017-12-29;2017-12-29;1.7;7.5;-2.3;92.0;0.0;915.7;54.22
2017-12-30;2017-12-30;5.2;13.2;0.8;92.0;0.0;921.2;54.09
2017-12-31;2017-12-31;4.7;8.5;2.4;94.0;0.2;918.1;54.09
2018-01-01;2018-01-01;3.4;9.1;-1.5;79.0;0.0;920.6;53.84
2018-01-02;2018-01-02;4.6;10.9;-0.2;81.0;0.0;922.0;53.72
2018-01-03;2018-01-03;6.6;14.7;2.1;92.0;0.1;921.8;53.59
2018-01-04;2018-01-04;8.2;14.5;4.7;89.0;0.0;918.1;53.48
2018-01-05;2018-01-05;6.0;13.0;2.6;88.0;0.1;909.1;53.36
2018-01-06;2018-01-06;6.4;9.3;3.1;85.0;0.7;902.5;53.23
2018-01-07;2018-01-07;4.3;7.7;1.3;99.0;38.8;903.7;53.18
2018-01-08;2018-01-08;2.8;7.5;-0.6;97.0;0.1;908.9;53.28
2018-01-09;2018-01-09;1.3;6.8;-1.6;93.0;0.1;913.6;53.28
2018-01-10;2018-01-10;1.3;8.4;-2.4;91.0;0.0;912.8;53.24
2018-01-11;2018-01-11;2.7;8.5;-1.4;84.0;0.4;913.2;53.18
2018-01-12;2018-01-12;0.9;7.6;-4.6;80.0;0.0;919.1;53.1
2018-01-13;2018-01-13;2.2;7.5;-2.6;82.0;1.9;917.1;53.06
2018-01-14;2018-01-14;2.4;7.2;0.2;97.0;3.9;914.1;53.02
2018-01-15;2018-01-15;0.5;2.1;-1.9;100.0;0.1;920.0;52.97
2018-01-16;2018-01-16;3.0;9.7;-1.4;94.0;0.0;918.2;52.91
2018-01-17;2018-01-17;4.8;12.0;0.2;89.0;0.1;918.4;52.86
2018-01-18;2018-01-18;2.4;9.0;-1.1;90.0;0.0;920.7;52.8
2018-01-19;2018-01-19;5.7;12.6;2.1;74.0;0.0;917.3;52.75
2018-01-20;2018-01-20;4.1;9.5;1.3;89.0;0.0;917.7;52.69
2018-01-21;2018-01-21;8.2;16.2;3.4;80.0;0.0;919.2;52.64
2018-01-22;2018-01-22;5.8;10.8;3.6;94.0;0.0;921.6;52.58
2018-01-23;2018-01-23;6.9;13.6;2.5;82.0;0.1;924.9;52.48
2018-01-24;2018-01-24;8.3;14.5;4.3;68.0;0.0;925.3;52.36
2018-01-25;2018-01-25;5.2;6.3;3.7;100.0;1.3;917.9;52.24
2018-01-26;2018-01-26;2.3;5.7;0.3;100.0;44.9;913.5;52.28
2018-01-27;2018-01-27;3.3;8.9;-0.1;89.0;0.0;924.2;52.43
2018-01-28;2018-01-28;7.4;14.3;3.0;73.0;0.0;933.2;52.45
2018-01-29;2018-01-29;5.6;12.9;1.9;87.0;0.0;931.1;52.43
2018-01-30;2018-01-30;6.3;13.4;2.5;82.0;0.0;926.9;52.42
2018-01-31;2018-01-31;4.7;13.0;0.6;83.0;0.0;920.5;52.41
2018-02-01;2018-02-01;1.4;4.9;-0.3;94.0;3.3;908.0;52.39
2018-02-02;2018-02-02;1.3;6.8;-1.5;70.0;0.0;905.0;52.38
2018-02-03;2018-02-03;1.6;9.1;-2.6;56.0;0.0;908.2;52.36
2018-02-04;2018-02-04;0.3;4.1;-2.0;94.0;24.0;909.5;52.39
2018-02-05;2018-02-05;0.5;1.5;-0.1;100.0;48.8;907.7;52.59
2018-02-06;2018-02-06;2.3;5.6;0.5;97.0;2.7;905.8;52.92
2018-02-07;2018-02-07;-0.5;5.6;-4.3;85.0;0.0;909.0;53.26
2018-02-08;2018-02-08;-2.0;5.1;-5.5;72.0;0.1;914.0;53.44
2018-02-09;2018-02-09;-1.7;4.2;-6.2;78.0;0.0;914.1;53.54
2018-02-10;2018-02-10;0.7;6.3;-2.5;38.0;0.0;913.8;53.61
2018-02-11;2018-02-11;2.2;8.4;-2.9;51.0;0.0;913.8;53.64
2018-02-12;2018-02-12;1.6;6.5;-5.0;90.0;0.6;913.5;53.66
2018-02-13;2018-02-13;-2.7;4.7;-8.2;85.0;0.0;912.8;53.69
2018-02-14;2018-02-14;1.2;7.8;-4.0;83.0;0.0;914.4;53.72
2018-02-15;2018-02-15;8.2;17.1;0.5;74.0;0.0;920.9;53.74
2018-02-16;2018-02-16;9.3;15.7;6.4;89.0;1.3;921.8;53.92
2018-02-17;2018-02-17;6.9;10.7;2.0;97.0;9.2;919.1;54.69
2018-02-18;2018-02-18;3.4;9.7;-0.8;92.0;0.0;918.7;55.8
2018-02-19;2018-02-19;4.5;10.1;-0.1;88.0;0.0;914.8;56.58
2018-02-20;2018-02-20;7.2;15.2;3.5;73.0;0.0;909.9;57.14
2018-02-21;2018-02-21;3.1;7.0;-2.0;57.0;0.0;906.2;57.67
2018-02-22;2018-02-22;0.9;7.2;-2.8;77.0;0.8;904.0;58.09
2018-02-23;2018-02-23;0.5;7.7;-3.4;80.0;0.0;904.5;58.39
2018-02-24;2018-02-24;1.7;10.1;-3.8;70.0;0.0;906.3;58.61
2018-02-25;2018-02-25;4.2;13.2;-0.7;74.0;0.0;907.8;58.78
2018-02-26;2018-02-26;1.6;8.3;-3.7;88.0;11.1;905.6;58.92
2018-02-27;2018-02-27;-2.8;1.4;-6.1;88.0;3.8;905.1;59.05
2018-02-28;2018-02-28;-1.2;3.5;-4.7;98.0;36.5;901.4;59.21
2018-03-01;2018-03-01;6.4;9.9;3.5;98.0;12.5;893.6;59.77
